Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,C (all),FV,RH,RL,RM,BrkTil,CBlock,PConc,Stone,Wood,1.5Fin,1.5Unf,1Story,2.5Unf,2Story,SFoyer,SLvl,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,predicted Price
283,120,34.0,5063,3,0,7,5,2007,2008,166.0,2,2.0,7.0,904,0,410,1314,3.0,1314,0,0,1314,1,0,2,0,2,1,2,6,1,2008.0,1.0,2,626,172,62,0,0,0,0,0,4,2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1057,120,43.0,7052,2,0,7,5,2005,2005,240.0,2,2.0,7.0,659,0,705,1364,3.0,1364,0,0,1364,1,0,2,0,2,1,2,6,1,2005.0,1.0,2,484,192,36,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
952,20,60.0,7800,3,0,5,5,1965,1965,0.0,1,1.0,5.0,641,0,187,828,2.0,965,0,0,965,1,0,1,0,3,1,1,6,0,1979.0,0.0,1,300,421,0,0,0,0,0,0,7,2006,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
1380,80,73.0,9735,3,0,5,5,2006,2007,0.0,1,2.0,1.0,0,0,384,384,2.0,754,640,0,1394,0,0,2,1,3,1,2,7,0,2007.0,2.0,2,400,100,0,0,0,0,0,0,5,2008,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
897,30,50.0,8765,3,0,4,6,1936,1950,0.0,1,1.0,6.0,285,0,666,951,3.0,951,0,0,951,0,0,1,0,2,1,1,6,0,1936.0,0.0,1,327,0,28,0,0,0,0,0,4,2006,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
285,120,50.0,8012,3,0,6,5,1992,1992,0.0,2,2.0,7.0,430,0,1145,1575,2.0,1575,0,0,1575,1,0,2,0,2,1,2,5,0,1992.0,1.0,2,529,0,0,52,0,0,0,0,7,2007,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
886,120,50.0,5119,2,0,9,5,1999,2000,60.0,2,3.0,7.0,1238,0,460,1698,3.0,1709,0,0,1709,1,0,2,0,2,1,2,5,1,1999.0,2.0,2,506,97,65,0,0,0,0,0,1,2008,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
168,60,86.0,10562,3,0,8,5,2007,2007,300.0,2,3.0,7.0,1288,0,294,1582,3.0,1610,551,0,2161,1,0,1,1,3,1,3,8,1,2007.0,2.0,3,789,178,120,0,0,0,0,0,11,2007,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118428.4
1238,60,41.0,12393,1,0,7,5,2004,2005,0.0,2,2.0,1.0,0,0,847,847,3.0,847,1101,0,1948,0,0,2,1,4,1,2,8,1,2004.0,2.0,2,434,100,48,0,0,0,0,0,9,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1317,20,61.0,10226,2,0,8,5,2008,2008,270.0,2,3.0,1.0,0,0,1622,1622,3.0,1630,0,0,1630,1,0,2,0,3,1,3,8,1,2008.0,1.0,3,860,172,42,0,0,0,0,0,1,2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
865,20,72.0,8640,3,0,7,5,2007,2008,0.0,2,3.0,1.0,0,0,1372,1372,3.0,1372,0,0,1372,0,0,2,0,3,1,2,6,0,2008.0,2.0,2,529,0,140,0,0,0,0,0,5,2008,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
92,20,85.0,8500,3,0,5,3,1961,1961,203.0,1,1.0,4.0,600,0,635,1235,1.0,1235,0,0,1235,0,0,1,0,2,1,1,6,0,1961.0,0.0,2,480,0,0,0,0,0,0,0,12,2006,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,154880.8
549,20,49.0,8235,2,2,5,7,1955,1995,0.0,1,1.0,2.0,180,645,0,825,1.0,825,0,0,825,1,0,1,0,2,1,1,4,0,1963.0,1.0,2,720,140,50,0,0,0,0,0,6,2008,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1074,60,75.0,7950,2,1,6,6,1977,1977,140.0,1,1.0,5.0,535,0,155,690,1.0,698,728,0,1426,0,0,1,1,3,1,1,6,0,1977.0,2.0,2,440,252,0,0,0,0,0,0,7,2009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
859,20,80.0,10400,3,0,7,5,1976,1976,189.0,1,2.0,1.0,0,0,1090,1090,1.0,1370,0,0,1370,0,0,2,0,3,1,1,6,1,1976.0,1.0,2,479,0,0,0,0,0,0,0,6,2009,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
698,20,57.0,6420,2,0,5,7,1952,1952,0.0,1,3.0,2.0,210,551,219,980,0.0,1148,0,0,1148,0,1,1,0,2,1,1,6,0,1952.0,0.0,1,308,0,0,0,0,0,0,0,9,2006,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
231,20,73.0,8760,3,0,6,6,1959,1959,220.0,1,1.0,1.0,0,0,1194,1194,1.0,1194,0,0,1194,1,0,1,0,3,1,1,6,0,1959.0,1.0,1,312,0,0,120,0,0,0,0,4,2010,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
920,20,87.0,11029,2,0,6,8,1958,2002,0.0,3,2.0,6.0,528,411,245,1184,3.0,1414,0,0,1414,1,0,1,0,3,1,1,6,1,1990.0,0.0,2,601,0,51,0,0,190,0,0,5,2008,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
202,20,75.0,10125,3,0,6,6,1977,1977,0.0,1,1.0,6.0,641,279,276,1196,1.0,1279,0,0,1279,0,1,2,0,3,1,1,6,2,1980.0,0.0,2,473,238,83,0,0,0,0,0,2,2008,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163749.18
592,60,97.0,13478,2,0,10,5,2008,2008,420.0,3,3.0,7.0,1338,0,384,1722,3.0,1728,568,0,2296,1,0,2,1,3,1,3,10,1,2008.0,1.0,3,842,382,274,0,0,0,0,0,6,2009,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
696,20,54.0,13811,2,0,6,6,1987,1987,72.0,1,2.0,7.0,980,40,92,1112,2.0,1137,0,0,1137,1,0,2,0,2,1,2,5,1,1987.0,0.0,2,551,125,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
553,20,87.0,11146,2,0,8,5,2006,2006,250.0,2,3.0,1.0,0,0,1709,1709,3.0,1717,0,0,1717,0,0,2,0,3,1,2,7,1,2006.0,1.0,3,908,169,39,0,0,0,0,0,7,2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1000,20,64.0,6762,3,0,7,5,2006,2006,24.0,2,2.0,7.0,686,0,501,1187,3.0,1208,0,0,1208,1,0,2,0,2,1,2,6,0,2006.0,1.0,2,632,105,61,0,0,0,0,0,2,2010,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
225,20,103.0,13472,3,0,10,5,2003,2003,922.0,3,3.0,7.0,56,0,2336,2392,3.0,2392,0,0,2392,0,0,2,0,3,1,3,8,1,2003.0,2.0,3,968,248,105,0,0,0,0,0,6,2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1440,60,80.0,11584,3,0,7,6,1979,1979,96.0,1,1.0,7.0,315,110,114,539,1.0,1040,685,0,1725,0,0,2,1,3,1,1,6,1,1979.0,1.0,2,550,0,88,216,0,0,0,0,11,2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
925,20,79.0,10240,3,0,6,6,1980,1980,157.0,1,2.0,5.0,625,1061,0,1686,1.0,1686,0,0,1686,1,0,2,0,3,1,1,7,1,1980.0,0.0,2,612,384,131,0,0,0,0,0,5,2006,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1070,45,60.0,9600,3,0,5,7,1949,2003,0.0,1,1.0,6.0,220,0,625,845,1.0,893,0,0,893,0,1,1,0,2,1,2,4,0,1985.0,0.0,2,576,0,0,0,0,0,0,0,5,2007,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1370,20,48.0,10635,1,0,8,5,2003,2003,171.0,2,2.0,5.0,370,972,315,1657,3.0,1668,0,0,1668,1,0,2,0,3,1,2,8,1,2003.0,2.0,2,502,0,262,0,0,0,0,0,5,2010,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1281,20,67.0,9808,2,0,7,5,2002,2002,110.0,2,2.0,7.0,788,0,785,1573,3.0,1573,0,0,1573,1,0,2,0,3,1,2,6,0,2002.0,1.0,2,544,0,72,0,0,0,0,0,3,2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
861,50,55.0,7642,3,0,7,8,1918,1998,0.0,2,1.0,1.0,0,0,912,912,2.0,912,514,0,1426,0,0,1,1,3,1,2,7,1,1925.0,0.0,1,216,0,240,0,0,0,0,0,6,2007,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
685,60,58.0,16770,1,0,7,5,1998,1998,30.0,2,2.0,1.0,0,0,1195,1195,2.0,1195,644,0,1839,0,0,2,1,4,1,1,7,0,1998.0,2.0,2,486,0,81,0,0,0,0,0,6,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
200,20,76.0,9591,3,0,8,5,2004,2005,262.0,2,3.0,7.0,1088,0,625,1713,3.0,1713,0,0,1713,1,0,2,0,3,1,3,7,1,2004.0,2.0,3,856,0,26,0,0,170,0,0,1,2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,195634.52
531,80,85.0,10200,3,0,6,5,1988,1989,219.0,2,2.0,7.0,783,0,678,1461,3.0,1509,0,0,1509,1,0,2,0,3,1,2,5,1,1988.0,1.0,2,600,224,0,0,0,0,0,0,8,2008,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
299,60,90.0,11700,3,0,6,6,1968,1968,365.0,2,1.0,6.0,384,175,143,702,2.0,1041,702,0,1743,0,1,1,2,3,1,1,7,1,1968.0,0.0,2,539,224,0,0,0,0,0,0,6,2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
762,30,60.0,6911,3,0,5,5,1924,1950,0.0,1,1.0,2.0,405,0,740,1145,1.0,1301,0,0,1301,0,0,1,0,2,1,0,5,0,1965.0,0.0,2,440,0,0,0,0,0,0,0,10,2009,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
366,70,59.0,10690,3,0,5,7,1920,1997,0.0,1,1.0,4.0,456,0,216,672,2.0,672,672,0,1344,0,0,1,0,3,1,1,6,0,1964.0,0.0,1,468,0,128,218,0,0,0,0,7,2009,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1173,160,35.0,4017,2,0,7,5,2006,2007,0.0,2,2.0,1.0,0,0,625,625,3.0,625,625,0,1250,0,0,2,1,2,1,2,5,0,2006.0,2.0,2,625,0,54,0,0,0,0,0,3,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1237,160,36.0,2628,3,0,7,5,2003,2003,106.0,2,2.0,1.0,0,0,764,764,3.0,764,862,0,1626,0,0,2,1,2,1,2,6,0,2003.0,1.0,2,474,0,27,0,0,0,0,0,6,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
455,90,63.0,9297,3,0,5,5,1976,1976,0.0,1,1.0,6.0,1606,0,122,1728,1.0,1728,0,0,1728,2,0,2,0,4,2,1,8,0,1976.0,0.0,2,560,0,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,60,65.0,8461,3,0,6,5,2005,2006,0.0,2,2.0,1.0,0,0,728,728,3.0,728,728,0,1456,0,0,2,1,3,1,2,8,1,2005.0,2.0,2,390,0,24,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132795.0
1406,120,44.0,3842,2,2,8,5,2004,2005,174.0,2,3.0,7.0,1373,0,221,1594,3.0,1646,0,0,1646,1,1,2,0,2,1,2,5,1,2004.0,2.0,2,482,128,53,0,0,155,0,0,1,2008,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1166,20,79.0,9541,2,0,7,5,2009,2009,268.0,2,2.0,1.0,0,0,1502,1502,3.0,1502,0,0,1502,0,0,2,0,3,1,2,7,0,2009.0,1.0,2,644,0,114,0,0,0,0,0,9,2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
544,120,34.0,4058,3,0,7,5,1998,1998,182.0,1,2.0,7.0,584,139,0,723,3.0,767,0,0,767,1,0,1,0,1,1,1,4,0,1998.0,2.0,1,367,120,40,0,0,0,0,0,6,2007,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
266,20,78.0,12090,2,0,6,6,1981,1981,210.0,1,2.0,7.0,588,228,606,1422,1.0,1422,0,0,1422,0,0,2,0,3,1,2,7,1,1981.0,2.0,2,576,276,0,0,0,0,0,0,6,2008,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1110,20,107.0,11362,2,0,8,5,2004,2005,42.0,2,3.0,7.0,1039,0,797,1836,3.0,1836,0,0,1836,1,0,2,0,3,1,2,7,1,2004.0,2.0,3,862,125,185,0,0,0,0,0,3,2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
54,20,68.0,50271,2,-1,9,5,1981,1987,0.0,2,3.0,7.0,1810,0,32,1842,2.0,1842,0,0,1842,2,0,0,1,0,1,2,5,1,1981.0,2.0,3,894,857,72,0,0,0,0,0,11,2006,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128425.42
252,120,44.0,4750,2,2,8,5,2006,2007,481.0,2,2.0,7.0,1573,0,0,1573,3.0,1625,0,0,1625,1,1,2,0,2,1,2,5,1,2006.0,2.0,2,538,123,0,0,0,153,0,0,12,2007,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
599,20,80.0,12984,3,1,5,6,1977,1977,459.0,1,2.0,6.0,1283,147,0,1430,3.0,1647,0,0,1647,1,0,2,0,3,1,2,7,1,1977.0,2.0,2,621,0,0,0,0,0,0,0,3,2006,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
253,60,65.0,8366,2,0,6,5,2004,2004,0.0,2,2.0,1.0,0,0,798,798,3.0,798,842,0,1640,0,0,2,1,3,1,2,6,0,2004.0,1.0,2,520,138,45,0,0,0,0,0,12,2008,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
1011,50,115.0,21286,3,0,5,5,1948,1950,0.0,1,1.0,1.0,0,0,720,720,1.0,720,551,0,1271,0,0,2,0,4,1,1,7,1,1948.0,0.0,1,312,0,0,108,0,0,0,0,8,2008,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
87,60,122.0,11911,1,0,6,5,2005,2005,0.0,2,2.0,1.0,0,0,684,684,3.0,684,876,0,1560,0,0,2,1,3,1,2,6,1,2005.0,2.0,2,400,100,38,0,0,0,0,0,3,2009,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194626.8
630,80,82.0,9020,3,0,6,5,1964,1964,259.0,1,1.0,7.0,624,336,288,1248,1.0,1350,0,0,1350,1,0,1,1,3,1,1,6,0,1964.0,1.0,2,520,176,0,0,0,0,0,0,6,2008,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1250,20,60.0,7200,3,0,5,7,1950,1950,0.0,1,1.0,5.0,534,96,246,876,1.0,988,0,0,988,0,0,1,0,3,1,1,6,0,1950.0,0.0,1,276,0,80,0,0,0,0,0,5,2007,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1251,20,93.0,11160,3,0,7,5,1968,1968,0.0,2,1.0,6.0,1065,0,1045,2110,3.0,2110,0,0,2110,1,0,2,1,3,1,3,8,2,1968.0,2.0,2,522,0,0,0,0,0,0,0,4,2010,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
729,90,85.0,11475,3,0,5,5,1958,1958,95.0,1,1.0,1.0,0,0,1584,1584,1.0,1776,0,0,1776,1,0,2,0,4,2,1,9,0,1968.0,0.0,3,888,0,25,0,0,0,0,0,7,2009,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
108,20,50.0,6000,3,0,5,5,1948,1950,0.0,1,1.0,6.0,104,169,516,789,3.0,789,0,0,789,0,0,1,0,2,1,1,5,0,1948.0,0.0,1,250,0,0,0,0,0,0,0,4,2008,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,205274.0
1318,120,47.0,4230,3,0,7,5,2006,2007,0.0,2,3.0,1.0,0,0,1352,1352,3.0,1352,0,0,1352,0,0,2,0,2,1,2,5,1,2006.0,1.0,2,466,0,241,0,0,0,0,0,4,2007,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
682,50,55.0,4500,1,1,5,5,1932,2000,0.0,1,1.0,4.0,182,0,611,793,3.0,848,672,0,1520,0,0,1,0,3,1,1,6,0,1968.0,0.0,1,281,0,0,56,0,0,0,0,7,2009,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
381,50,50.0,5000,3,0,5,6,1924,1950,0.0,1,1.0,2.0,218,0,808,1026,1.0,1026,665,0,1691,0,0,2,0,3,1,2,6,1,1924.0,0.0,1,308,0,0,242,0,0,0,0,5,2010,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1351,90,91.0,11643,3,0,5,5,1969,1969,368.0,1,1.0,2.0,500,0,748,1248,1.0,1338,1296,0,2634,1,1,2,2,6,2,1,12,0,1969.0,0.0,4,968,0,0,0,0,0,0,0,8,2009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1402,60,62.0,7415,2,0,6,5,2004,2004,0.0,1,1.0,7.0,759,0,80,839,3.0,864,729,0,1593,1,0,2,1,3,1,1,8,1,2004.0,2.0,2,398,100,75,0,0,0,0,0,4,2008,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
498,50,60.0,9120,3,0,7,6,1925,1950,0.0,1,1.0,4.0,329,0,697,1026,3.0,1133,687,0,1820,1,0,2,0,4,1,1,8,0,1925.0,0.0,1,240,0,100,0,0,0,0,0,6,2008,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
506,90,60.0,7596,3,0,5,5,1952,1952,360.0,1,1.0,1.0,0,0,960,960,2.0,960,1000,0,1960,0,0,2,0,4,2,1,10,0,1952.0,0.0,2,400,0,0,0,0,0,0,0,7,2009,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
891,50,60.0,8064,3,0,5,7,1949,2006,0.0,1,1.0,1.0,0,0,672,672,3.0,672,252,0,924,0,0,1,0,3,1,1,6,1,2003.0,0.0,2,576,0,0,0,0,0,0,2000,7,2007,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
339,20,91.0,14145,3,0,7,7,1984,1998,0.0,2,2.0,6.0,213,0,995,1208,3.0,1621,0,0,1621,1,0,2,0,3,1,2,8,0,1984.0,1.0,2,440,108,45,0,0,0,0,400,5,2006,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
97,20,78.0,10264,2,0,7,5,1999,1999,183.0,2,2.0,6.0,1162,0,426,1588,3.0,1588,0,0,1588,0,0,2,0,3,1,2,6,0,1999.0,1.0,2,472,158,29,0,0,0,0,0,8,2006,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378741.06
1083,20,70.0,8749,3,0,7,5,2002,2002,100.0,2,2.0,1.0,0,0,1459,1459,3.0,1459,0,0,1459,0,0,2,0,3,1,2,6,1,2002.0,1.0,2,527,192,39,0,0,0,0,0,9,2007,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
742,20,65.0,6768,2,0,6,8,1961,1996,0.0,1,1.0,7.0,832,0,80,912,2.0,912,0,0,912,1,1,1,0,3,1,2,5,0,1962.0,0.0,1,288,168,0,0,0,0,0,0,5,2008,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
